SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
592411,281176
590300,280700
587800,280000
587800,280000
587800,280000
587800,280000
587800,280000
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587794,280015
587000,281200
587000,281200
587000,281200
587000,281200
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
585200,284500
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
593760,269972
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594812,267897
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594200,268800
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
594104,268902
592789,270501
592789,270501
592789,270501
592789,270501
592789,270501
592789,270501
592789,270501
592789,270501
592789,270501
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
592754,270832
591477,275046
591477,275046
591477,275046
591477,275046
591477,275046
591477,275046
591477,275046
591477,275046
591475,275065
591475,275065
591475,275065
591475,275065
591475,275065
591475,275065
591475,275065
591475,275065
591475,275065
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
588963,279639
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599176,291732
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
599169,291734
598800,286400
598800,286400
598800,286400
598800,286400
598800,286400
598800,286400
598800,286400
598800,286400
598800,286400
598789,286398
598789,286398
598789,286398
598789,286398
598789,286398
598789,286398
598789,286398
598789,286398
598789,286398
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
595796,285576
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
588352,283102
585194,286656
585194,286656
585194,286656
585194,286656
585194,286656
585194,286656
585194,286656
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
585184,286645
582500,287300
582500,287300
582500,287300
582500,287300
582500,287300
582500,287300
582500,287300
582500,287300
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
582503,287289
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577800,286700
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
577736,286711
573600,287300
573600,287300
573600,287300
573600,287300
573600,287300
573613,287275
573613,287275
573613,287275
573613,287275
573613,287275
573613,287275
564800,287000
564800,287000
564800,287000
564800,287000
564800,287000
564800,287000
564515,287207
564515,287207
564515,287207
564515,287207
564515,287207
564515,287207
564515,287207
564515,287207
562557,289078
562557,289078
562557,289078
562557,289078
562557,289078
562557,289078
562557,289078
562557,289078
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539600,274400
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
539515,274535
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
540700,273500
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542000,272800
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
542087,272772
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
543360,272327
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544900,271900
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544806,271988
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544754,272005
544713,272039
544713,272039
544713,272039
544713,272039
544713,272039
544713,272039
544713,272039
544713,272039
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
547400,271600
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549800,271800
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549774,271843
549855,271845
549855,271845
549855,271845
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551400,272900
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551438,272897
551593,273010
551593,273010
551593,273010
551593,273010
551593,273010
551593,273010
551593,273010
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545400,259300
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
545539,259244
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
546800,259900
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548000,260400
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548400,261700
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
548381,261707
549300,262800
549300,262800
549300,262800
549300,262800
549300,262800
549300,262800
549300,262800
549300,262800
549219,262818
549219,262818
549219,262818
549219,262818
549219,262818
549219,262818
549219,262818
549219,262818
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550100,264200
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
550022,264244
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551200,266300
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
551227,266276
552500,267900
552500,267900
552500,267900
552473,267931
552473,267931
552473,267931
552473,267931
552473,267931
552473,267931
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553280,269512
553273,269513
553273,269513
553273,269513
553273,269513
553273,269513
553273,269513
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553700,272400
553744,272370
553744,272370
553744,272370
553744,272370
553744,272370
553744,272370
553744,272370
572600,299500
572600,299500
572600,299500
572600,299500
572600,299500
572600,299500
572608,299431
572608,299431
572608,299431
572608,299431
572608,299431
572608,299431
572608,299431
569388,297315
569388,297315
569388,297315
568503,297163
568503,297163
568503,297163
568503,297163
568503,297163
568503,297163
568503,297163
568503,297163
568503,297163
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
565700,297800
563789,298495
563789,298495
563789,298495
563789,298495
563789,298495
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562300,298900
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
562126,298781
559517,298969
559517,298969
559517,298969
559517,298969
559517,298969
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559100,301200
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559044,301239
559165,301474
559165,301474
559165,301474
559165,301474
559165,301474
559165,301474
559165,301474
559700,302600
559700,302600
559700,302600
559700,302600
559700,302600
559700,302600
559700,302600
560200,303500
560200,303500
560200,303500
560200,303500
560200,303500
560200,303500
560200,303500
560200,303500
560500,304400
560500,304400
560500,304400
560500,304400
560500,304400
560500,304400
560500,304400
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560600,306800
560500,308800
560500,308800
560500,308800
560500,308800
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560390,308774
560100,310600
560100,310600
560100,310600
560100,310600
560100,310600
560100,310600
560100,310600
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560292,311434
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560500,312500
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560900,313900
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560911,313944
560900,315600
560900,315600
560900,315600
560900,315600
560900,315600
560900,315600
560900,315600
560900,315600
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
560400,316900
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
587027,300294
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
586364,299269
583300,300300
583300,300300
583300,300300
583300,300300
583300,300300
583300,300300
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
583784,300304
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534400,270600
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
534474,270525
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
535253,270164
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536200,271400
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
536158,271423
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556400,266600
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556430,266620
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
556429,266619
555600,267900
555600,267900
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
555649,267865
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558400,267800
558414,267837
558414,267837
558414,267837
558414,267837
558414,267837
558414,267837
558414,267837
558414,267837
556500,269000
556500,269000
556500,269000
556500,269000
556500,269000
556500,269000
556500,269000
556500,269000
556500,269000
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
556494,268987
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554400,269600
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
554352,269542
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556117,270236
556119,270235
556119,270235
556119,270235
556119,270235
556119,270235
556119,270235
556119,270235
556119,270235
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553800,275800
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
553735,275822
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
554400,279100
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
556600,281700
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557200,284200
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
557700,286700
